gene,gene_ens,log2FC,pvalue,padj,mean_group,mean_ref,pct_group,pct_ref
COMMD4,ENSG00000140365,0.1794,0.18535619953815463,0.24696015404831825,0.4579,0.4043,0.269,0.269
TMEM68,ENSG00000167904,-0.1625,0.18541900199255923,0.24696015404831825,0.1521,0.1702,0.094,0.121
DAXX,ENSG00000204209,-0.1092,0.18541311359401536,0.24696015404831825,0.1589,0.1714,0.094,0.122
PLOD2,ENSG00000152952,0.4479,0.18525810220171302,0.24696015404831825,0.1896,0.139,0.116,0.097
BCR,ENSG00000186716,0.4928,0.18605182780817753,0.2477270967078246,0.1845,0.1311,0.109,0.09
GTF2E2,ENSG00000197265,-0.1172,0.1864328800345474,0.24815843694644502,0.1911,0.2073,0.115,0.143
NPEPPS,ENSG00000141279,0.1744,0.18663299058204208,0.24834873762080678,0.4705,0.4169,0.27,0.269
CEP170B,ENSG00000099814,0.5069,0.186852999314445,0.24856539180305415,0.1724,0.1213,0.105,0.086
DTWD1,ENSG00000104047,-0.1269,0.18719177224842132,0.2489398537918112,0.1621,0.177,0.097,0.124
GPAT4,ENSG00000158669,0.449,0.1873657792320088,0.24909503718027234,0.2191,0.1605,0.13,0.113
PTBP1,ENSG00000011304,0.1656,0.1878330238767325,0.24963740635270723,0.4782,0.4264,0.28,0.282
ADCY7,ENSG00000121281,-0.1871,0.1879598823878854,0.24963740635270723,0.1306,0.1487,0.076,0.102
SOS1,ENSG00000115904,-0.2774,0.18800350460018656,0.24963740635270723,0.1367,0.1657,0.084,0.108
NAA60,ENSG00000122390,0.3465,0.1879797097401822,0.24963740635270723,0.2903,0.2283,0.17,0.158
TOR3A,ENSG00000186283,-0.1694,0.18852755397713594,0.25023576082016863,0.1349,0.1517,0.084,0.109
ERO1A,ENSG00000197930,0.3377,0.1885692859378859,0.25023576082016863,0.2844,0.225,0.169,0.156
MIIP,ENSG00000116691,-0.1866,0.18883772552379197,0.2505154930178266,0.1317,0.1499,0.08,0.105
FOXK2,ENSG00000141568,-0.1081,0.1892478873349538,0.25098300834840076,0.2181,0.235,0.126,0.155
CDK7,ENSG00000134058,-0.2069,0.18958486936384855,0.25135321606323546,0.1222,0.1411,0.076,0.101
TMEM43,ENSG00000170876,0.2487,0.18994227313040013,0.2517502650273617,0.3694,0.3109,0.216,0.209
PVR,ENSG00000073008,-0.1455,0.1901321581924047,0.2519251096049362,0.1505,0.1665,0.091,0.117
EIF4E2,ENSG00000135930,0.1142,0.19088908588111053,0.25271549700825147,0.579,0.5349,0.333,0.343
HTATIP2,ENSG00000109854,0.3477,0.19090312394801878,0.25271549700825147,0.2636,0.2071,0.16,0.146
TTC39B,ENSG00000155158,-0.1876,0.19084898130537054,0.25271549700825147,0.167,0.1902,0.103,0.128
STK11,ENSG00000118046,0.5074,0.19096329569875092,0.25271817390583784,0.2072,0.1457,0.121,0.104
SCMH1,ENSG00000010803,-0.32,0.191141887358648,0.25272365149397147,0.1277,0.1594,0.077,0.101
MEGF9,ENSG00000106780,-0.1062,0.19109572268454567,0.25272365149397147,0.5221,0.562,0.303,0.344
HIBCH,ENSG00000198130,0.32,0.19109873317402004,0.25272365149397147,0.2777,0.2224,0.166,0.152
ORC4,ENSG00000115947,-0.1206,0.19134068986604436,0.2528326659038701,0.1761,0.1915,0.104,0.131
MAPKAPK2,ENSG00000162889,0.1731,0.19132160626131411,0.2528326659038701,0.4422,0.3922,0.258,0.255
UAP1,ENSG00000117143,0.3738,0.1922079566573015,0.2539014527758761,0.295,0.2277,0.168,0.158
POLR2J,ENSG00000005075,-0.1001,0.19241967688396244,0.25410389417736273,0.6668,0.7147,0.383,0.444
SH3BGRL2,ENSG00000198478,0.3791,0.19264368176148272,0.25432243041780195,0.2616,0.2011,0.154,0.139
RLIM,ENSG00000131263,0.4643,0.19285373405592976,0.25452241974098716,0.2002,0.1451,0.122,0.104
VASP,ENSG00000125753,0.299,0.19309833357292072,0.2545360502602103,0.2895,0.2353,0.177,0.163
PLPP1,ENSG00000067113,0.3667,0.19302048174470665,0.2545360502602103,0.2278,0.1767,0.135,0.117
HDAC5,ENSG00000108840,0.4436,0.19297095168037137,0.2545360502602103,0.2086,0.1534,0.124,0.107
GRB2,ENSG00000177885,0.2039,0.19308923281819723,0.2545360502602103,0.4241,0.3682,0.25,0.247
RARA,ENSG00000131759,0.5178,0.1934383206047745,0.25490689549677076,0.1774,0.1239,0.108,0.089
RNPEPL1,ENSG00000142327,0.2903,0.19418458995505317,0.25581273960129164,0.3237,0.2647,0.194,0.185
AVL9,ENSG00000105778,-0.2277,0.1945219130487752,0.2561794648818112,0.1412,0.1654,0.086,0.111
NOPCHAP1,ENSG00000151131,-0.1118,0.195171348992909,0.256956886617141,0.1723,0.1862,0.101,0.128
SLC37A1,ENSG00000160190,-0.2215,0.19549564217653947,0.25730589367027273,0.1337,0.1558,0.081,0.106
TEAD1,ENSG00000187079,0.1596,0.19578968239569694,0.25739588513044137,0.3975,0.3559,0.233,0.22
EVA1A,ENSG00000115363,0.139,0.1957089932867634,0.25739588513044137,0.5164,0.469,0.297,0.302
SLC22A23,ENSG00000137266,0.2182,0.1958009195216841,0.25739588513044137,0.218,0.1874,0.13,0.108
METTL15,ENSG00000169519,-0.2619,0.19578355325347696,0.25739588513044137,0.1531,0.1836,0.091,0.115
S100P,ENSG00000163993,-0.2619,0.19614848200889168,0.2577425820587087,0.1402,0.1681,0.079,0.103
MCTP2,ENSG00000140563,0.2675,0.19618326310405165,0.2577425820587087,0.2803,0.2328,0.161,0.144
ZNF76,ENSG00000065029,0.4983,0.19635416526610971,0.25788915147975605,0.1815,0.1284,0.109,0.09
BAIAP2-DT,ENSG00000226137,0.329,0.19709018475123707,0.2587776262625004,0.2426,0.1931,0.15,0.134
CORO1C,ENSG00000110880,-0.1549,0.1972349603573702,0.25883424544850175,0.1309,0.1458,0.077,0.102
ARHGAP44,ENSG00000006740,0.2965,0.19725242082959915,0.25883424544850175,0.2294,0.1868,0.138,0.119
PSME4,ENSG00000068878,-0.1183,0.19740036668520544,0.25895019426921306,0.2321,0.252,0.137,0.165
AGPAT1,ENSG00000204310,0.5357,0.19797545384858106,0.2596262288551398,0.174,0.12,0.105,0.087
KAT8,ENSG00000103510,-0.1109,0.19804240390884065,0.2596356824699311,0.2085,0.2251,0.127,0.155
DIMT1,ENSG00000086189,-0.2105,0.19812894851517215,0.25967081129280406,0.1214,0.1405,0.076,0.101
SMARCC2,ENSG00000139613,0.349,0.19856621495840976,0.2601654417272381,0.2569,0.2016,0.154,0.14
SCYL1,ENSG00000142186,0.2498,0.19933519839266078,0.26109426528466056,0.3517,0.2958,0.211,0.202
ADK,ENSG00000156110,-0.1208,0.1997287972179329,0.26153098906572353,0.7592,0.8255,0.427,0.48
KLHL20,ENSG00000076321,-0.1254,0.2003846708579582,0.26227258485135446,0.1663,0.1814,0.098,0.124
PLPP3,ENSG00000162407,0.2507,0.20041584314112937,0.26227258485135446,0.2935,0.2467,0.171,0.155
ZFAND3,ENSG00000156639,-0.1658,0.20095256056920507,0.2628957941703086,0.349,0.3915,0.205,0.232
PELO,ENSG00000152684,0.5056,0.2010608630435533,0.262958324040711,0.1805,0.1271,0.11,0.092
ALG3,ENSG00000214160,0.2903,0.20115670457008938,0.2630045240859231,0.3115,0.2547,0.187,0.176
VPS53,ENSG00000141252,-0.1438,0.20170739614708943,0.2635659481825769,0.1744,0.1927,0.103,0.129
UROD,ENSG00000126088,0.2194,0.20166355093376764,0.2635659481825769,0.3696,0.3174,0.22,0.212
CHKA,ENSG00000110721,0.2031,0.20180137358038341,0.2636094889030196,0.3782,0.3285,0.223,0.213
CASZ1,ENSG00000130940,-0.1183,0.20198524391799888,0.26377039365012717,0.223,0.2421,0.132,0.16
FKBP11,ENSG00000134285,0.265,0.20220061087998664,0.2639723204819531,0.3197,0.2661,0.188,0.175
RAP1GAP,ENSG00000076864,0.1837,0.2025124572476933,0.26430004180134387,0.4205,0.3702,0.246,0.241
ABHD13,ENSG00000139826,-0.1911,0.20275547947107941,0.264537770573795,0.1421,0.1623,0.089,0.113
TENT5B,ENSG00000158246,-0.1942,0.20301234988554007,0.2647934191484265,0.1264,0.1446,0.077,0.102
EPB41L1,ENSG00000088367,0.3285,0.20323271310228297,0.26500131147390393,0.233,0.1855,0.141,0.124
XIAP,ENSG00000101966,0.2104,0.20390642272478976,0.2658000339417925,0.4126,0.3566,0.241,0.238
OAZ2,ENSG00000180304,0.2193,0.2043634911577079,0.2663159617905243,0.4101,0.3523,0.241,0.24
SNUPN,ENSG00000169371,-0.1502,0.2047664119482624,0.26676103906689097,0.1305,0.1448,0.077,0.102
SUPT7L,ENSG00000119760,0.4854,0.2049987225601395,0.26698365245620803,0.1892,0.1351,0.114,0.096
NXN,ENSG00000167693,0.3454,0.20567562467288003,0.2677849804758348,0.2015,0.1586,0.12,0.101
HBS1L,ENSG00000112339,-0.1022,0.20648367742766793,0.2687565325249011,0.1794,0.1926,0.107,0.133
MIGA1,ENSG00000180488,-0.1888,0.20684709528465428,0.2691489449422478,0.1318,0.1503,0.08,0.104
TRAP1,ENSG00000126602,-0.131,0.2076755467162431,0.2701460419122396,0.1775,0.1944,0.111,0.137
CLK4,ENSG00000113240,0.4293,0.20785155548218448,0.2702940933948455,0.2002,0.1487,0.12,0.102
C8orf34-AS1,ENSG00000248801,0.2092,0.20818359941229214,0.2704830861123533,0.3419,0.2957,0.2,0.185
HERPUD2,ENSG00000122557,-0.1653,0.20807572306889055,0.2704830861123533,0.1553,0.1741,0.097,0.122
SCRN2,ENSG00000141295,0.337,0.20814941638132034,0.2704830861123533,0.2632,0.2084,0.157,0.143
UBE2E3,ENSG00000170035,0.223,0.2083171658779036,0.2705757330858844,0.3967,0.3399,0.232,0.229
FAM174B,ENSG00000185442,-0.1494,0.20848394395498204,0.27071144918683954,0.2524,0.28,0.153,0.179
TMEM218,ENSG00000150433,0.4462,0.20871609745063224,0.2709319472880668,0.1951,0.1432,0.121,0.104
TOR1A,ENSG00000136827,-0.1173,0.2093675528178861,0.27169644208615495,0.1419,0.1539,0.087,0.112
POLR2D,ENSG00000144231,-0.1422,0.20943299384796432,0.27170023619798594,0.127,0.1401,0.076,0.1
CEP70,ENSG00000114107,-0.114,0.20991083977919078,0.2722388868040475,0.423,0.4578,0.247,0.281
MTMR14,ENSG00000163719,-0.1179,0.21033673222165183,0.27270985627544714,0.1463,0.1587,0.088,0.113
CDKN1B,ENSG00000111276,0.3729,0.21084194355208719,0.2732833542133525,0.2779,0.2146,0.163,0.152
ZFP36L2,ENSG00000152518,0.2231,0.21144741035186165,0.27398641782623456,0.4116,0.3526,0.233,0.23
VPS35,ENSG00000069329,0.1605,0.21187122700046968,0.2743747785653761,0.4798,0.4292,0.279,0.283
RBBP8,ENSG00000101773,-0.1042,0.21187339090322188,0.2743747785653761,0.2125,0.2285,0.129,0.156
TENT4B,ENSG00000121274,-0.1056,0.21239535730823533,0.274886903770575,0.194,0.2087,0.116,0.143
ZNF146,ENSG00000167635,-0.1068,0.21237693191637763,0.274886903770575,0.1505,0.1621,0.09,0.116
WDR45,ENSG00000196998,0.2262,0.21259919746239064,0.2750688038617296,0.3604,0.3081,0.216,0.208
WDR77,ENSG00000116455,0.4167,0.2136705878588656,0.2763727306055446,0.211,0.158,0.129,0.113
NMD3,ENSG00000169251,-0.1255,0.21387095335625617,0.27654958741038066,0.1352,0.1475,0.081,0.106
ARIH2,ENSG00000177479,0.2312,0.21403875473354828,0.27668424392385504,0.3932,0.3349,0.228,0.224
CANT1,ENSG00000171302,0.47,0.21430263444111153,0.27694298224236413,0.1845,0.1332,0.113,0.095
PLCXD1,ENSG00000182378,0.3595,0.21444011919165584,0.27703827526960056,0.262,0.2042,0.15,0.137
RNF4,ENSG00000063978,0.493,0.21525323049351464,0.27800610393010833,0.1902,0.1351,0.112,0.095
CCDC115,ENSG00000136710,0.2668,0.2154250979453749,0.27814541760861533,0.3327,0.2765,0.2,0.193
PPP2R3C,ENSG00000092020,-0.1794,0.2156956882141119,0.2784120763226998,0.1595,0.1807,0.097,0.121
CAMSAP2,ENSG00000118200,-0.151,0.21576803311404702,0.27842276481996686,0.1719,0.1909,0.103,0.128
TBRG1,ENSG00000154144,0.1858,0.21731886175336368,0.2803406866073371,0.4479,0.3938,0.26,0.26
RALGDS,ENSG00000160271,0.3416,0.21771250773529283,0.2807651509250987,0.2542,0.2006,0.147,0.132
KDM5C,ENSG00000126012,0.4285,0.21780961962828949,0.2808070622677384,0.2335,0.1735,0.135,0.121
GATC,ENSG00000257218,-0.1605,0.2178890979731043,0.280826221764861,0.1266,0.1415,0.077,0.101
HERC4,ENSG00000148634,-0.1659,0.2181188191830311,0.28096062964337687,0.2262,0.2538,0.136,0.161
GUSB,ENSG00000169919,0.2623,0.21815417635174184,0.28096062964337687,0.3461,0.2885,0.204,0.197
RBBP7,ENSG00000102054,0.2005,0.21818732743819536,0.28096062964337687,0.4214,0.3667,0.25,0.249
EYA3,ENSG00000158161,-0.2493,0.21856771868941927,0.2813670928389266,0.129,0.1534,0.079,0.101
SPR,ENSG00000116096,0.3288,0.21868060064426875,0.28142904660941426,0.2657,0.2115,0.16,0.147
TRAPPC6B,ENSG00000182400,0.4356,0.2199906471359372,0.2830311878190595,0.2052,0.1517,0.123,0.107
SPIDR,ENSG00000164808,-0.2111,0.2204946371847295,0.28359564758947453,0.2797,0.3237,0.164,0.187
SIK2,ENSG00000170145,-0.2324,0.22072298411393843,0.2838053517630699,0.1524,0.1791,0.087,0.11
DCAF12,ENSG00000198876,0.3434,0.2209749191376219,0.284045252461433,0.2672,0.2106,0.159,0.146
EPB41,ENSG00000159023,0.2097,0.22253456892391654,0.28596547502759945,0.365,0.3156,0.213,0.203
CXCL1,ENSG00000163739,-0.1864,0.22263770385716097,0.286013438061845,0.266,0.3027,0.131,0.152
SLC16A5,ENSG00000170190,0.3283,0.22315613793528843,0.28659473270294433,0.2557,0.2036,0.152,0.137
ATP6V1C1,ENSG00000155097,0.3573,0.22371143584770947,0.2872230133512985,0.2649,0.2068,0.158,0.146
ABTB1,ENSG00000114626,0.4087,0.22390275862974607,0.2873509106017014,0.1889,0.1423,0.117,0.099
CENPB,ENSG00000125817,0.3465,0.2239432890492321,0.2873509106017014,0.2683,0.211,0.16,0.149
TMX3,ENSG00000166479,0.4018,0.22420010352941577,0.28759552831724944,0.2176,0.1647,0.129,0.113
SATB1,ENSG00000182568,-0.1427,0.22462408189873428,0.2880543700005604,0.1542,0.1703,0.094,0.119
MORN2,ENSG00000188010,0.2685,0.22576353072035327,0.28943017832172724,0.3468,0.2879,0.203,0.197
KLHDC10,ENSG00000128607,-0.1047,0.22709127222045433,0.2910464963344425,0.2015,0.2167,0.121,0.147
ACADS,ENSG00000122971,0.3355,0.22720273693712678,0.29107308542655275,0.2787,0.2208,0.166,0.155
RAB34,ENSG00000109113,0.1318,0.22724596844277345,0.29107308542655275,0.5138,0.4689,0.3,0.307
FIP1L1,ENSG00000145216,-0.1032,0.22755786395254796,0.29138670499050484,0.1906,0.2047,0.116,0.142
CUEDC1,ENSG00000180891,-0.1421,0.22778229845274423,0.2915881794037191,0.1612,0.1779,0.099,0.123
FUCA2,ENSG00000001036,0.2406,0.22786322466905407,0.2916058817466752,0.347,0.2937,0.21,0.204
JDP2,ENSG00000140044,-0.1021,0.22800689064105617,0.2917038406611805,0.2609,0.2801,0.15,0.178
USP40,ENSG00000085982,0.3666,0.2282270755331296,0.29181373058752025,0.2282,0.177,0.133,0.117
CRCP,ENSG00000241258,-0.1083,0.22822365181161464,0.29181373058752025,0.2042,0.2201,0.124,0.15
STRN4,ENSG00000090372,0.4313,0.22847367963386678,0.2920431210849368,0.1891,0.1402,0.115,0.098
CTSS,ENSG00000163131,0.1076,0.2287467635805821,0.29230621420794173,0.565,0.5244,0.328,0.336
ARL16,ENSG00000214087,0.3147,0.22883822432480716,0.2923371319563821,0.2817,0.2265,0.169,0.158
FBXL20,ENSG00000108306,-0.1439,0.23011681715350207,0.2938841279309785,0.1859,0.2054,0.111,0.135
EML2,ENSG00000125746,0.3323,0.23077987037654513,0.2946443350929686,0.2633,0.2091,0.156,0.143
PTER,ENSG00000165983,-0.1239,0.23110557253933883,0.2949735149063044,0.1511,0.1647,0.091,0.115
KIF13B,ENSG00000197892,-0.1198,0.23146848712585677,0.29526329470178264,0.1827,0.1985,0.108,0.134
PTPMT1,ENSG00000110536,0.1272,0.23146041796226935,0.29526329470178264,0.5171,0.4734,0.303,0.306
HDAC8,ENSG00000147099,-0.1786,0.23230299274531585,0.29624084696923203,0.2072,0.2345,0.122,0.146
NDUFS3,ENSG00000213619,0.1042,0.2326799681512356,0.2966345384527046,0.5734,0.5335,0.332,0.345
SAFB,ENSG00000160633,0.279,0.23297630200243746,0.2969252224347781,0.3176,0.2618,0.187,0.178
LRP11,ENSG00000120256,-0.1321,0.23378331257855112,0.29769184777802027,0.1578,0.173,0.096,0.12
CELSR1,ENSG00000075275,0.3581,0.2337113434192275,0.29769184777802027,0.2275,0.1775,0.134,0.118
HBP1,ENSG00000105856,0.1997,0.2337600950046118,0.29769184777802027,0.3934,0.3426,0.234,0.23
EXPH5,ENSG00000110723,0.2065,0.23474595503743412,0.29883008804706757,0.3574,0.3097,0.211,0.202
EXOC1,ENSG00000090989,-0.1062,0.2355549672581987,0.2997721486688526,0.1635,0.176,0.098,0.122
PRCP,ENSG00000137509,0.4334,0.23583519954634669,0.3000409183923954,0.1681,0.1245,0.104,0.087
EVL,ENSG00000196405,0.3018,0.2369819290495745,0.30132342412213303,0.2782,0.2257,0.161,0.149
PAK4,ENSG00000130669,-0.1509,0.2369350467577236,0.30132342412213303,0.1327,0.1473,0.081,0.105
SNX17,ENSG00000115234,0.1598,0.23718242477061335,0.3014901485969832,0.4718,0.4223,0.276,0.282
SLC35B3,ENSG00000124786,0.5224,0.23737717267292657,0.30156129565522916,0.1676,0.1167,0.1,0.083
CYB5B,ENSG00000103018,0.1675,0.2373548765267085,0.30156129565522916,0.4715,0.4198,0.274,0.279
GID8,ENSG00000101193,0.2526,0.23803381105201804,0.3023071136271392,0.3163,0.2655,0.195,0.185
PNP,ENSG00000198805,0.3292,0.23842911547386414,0.3027206940839654,0.2588,0.206,0.155,0.143
ABCD4,ENSG00000119688,0.5008,0.23881781170445937,0.30312564534684006,0.1735,0.1226,0.104,0.087
UBE2L6,ENSG00000156587,0.2628,0.23936273725056678,0.30372860031852944,0.3067,0.2556,0.185,0.174
ATG13,ENSG00000175224,0.4751,0.240519172415265,0.3051069244940869,0.1765,0.127,0.106,0.089
FAM110A,ENSG00000125898,-0.1408,0.24101937962775122,0.3056522392361269,0.1497,0.1651,0.093,0.116
RFXANK,ENSG00000064490,0.206,0.24137542238627496,0.30592522184040566,0.4068,0.3527,0.24,0.239
LHFPL6,ENSG00000183722,0.2894,0.2413516746892167,0.30592522184040566,0.2303,0.1884,0.133,0.116
AGL,ENSG00000162688,0.2999,0.24213978756291465,0.3067151025206724,0.2843,0.2309,0.166,0.154
NMI,ENSG00000123609,-0.1629,0.24210289734053303,0.3067151025206724,0.1355,0.1517,0.085,0.107
SH3RF1,ENSG00000154447,0.1528,0.24352303924663732,0.3083773684632534,0.3729,0.3354,0.219,0.207
ENO2,ENSG00000111674,0.4009,0.24380274613153108,0.3086416355046997,0.1711,0.1296,0.107,0.089
PCYT1A,ENSG00000161217,-0.131,0.24431253532560593,0.3091969360876772,0.1287,0.1409,0.079,0.102
MFSD14B,ENSG00000148110,-0.1107,0.24438559452220043,0.3091993577273604,0.165,0.1781,0.101,0.125
AATF,ENSG00000275700,-0.1054,0.24472594092014277,0.3094861808744419,0.1885,0.2028,0.116,0.14
PPP1R13B,ENSG00000088808,-0.1234,0.2447547178245414,0.3094861808744419,0.264,0.2875,0.157,0.183
NBR1,ENSG00000188554,0.3196,0.2453187442344944,0.3101091513796139,0.2803,0.2246,0.168,0.157
PSMD2,ENSG00000175166,0.184,0.24702111926507486,0.31217033565746305,0.4261,0.375,0.252,0.254
ICMT,ENSG00000116237,0.415,0.24718287576151354,0.3122839471103308,0.2321,0.1741,0.136,0.124
PSMD10,ENSG00000101843,0.3676,0.24889550422015116,0.31435625147944696,0.2215,0.1716,0.135,0.12
DCAF13,ENSG00000164934,-0.1476,0.24900350097818125,0.31440128275745954,0.1387,0.1536,0.086,0.109
MCTP1,ENSG00000175471,-0.196,0.24950872925908596,0.3149477018181782,0.1767,0.2024,0.104,0.126
PECR,ENSG00000115425,0.4725,0.2502898376303093,0.315841937962057,0.1935,0.1394,0.115,0.1
SLC16A7,ENSG00000118596,-0.1259,0.2508554390670684,0.31646378466922476,0.1728,0.1885,0.105,0.129
LRRC36,ENSG00000159708,0.1273,0.2516981761124374,0.3173704474895343,0.4638,0.4246,0.257,0.251
MTG1,ENSG00000148824,0.4016,0.2517201869526978,0.3173704474895343,0.1699,0.1286,0.103,0.085
CAV1,ENSG00000105974,0.1221,0.2518596201156298,0.3174541499485287,0.5431,0.4991,0.292,0.286
KCTD10,ENSG00000110906,0.4631,0.2520529586264597,0.31760572867225106,0.1709,0.1239,0.106,0.09
ILF3,ENSG00000129351,0.1023,0.25247793227262927,0.31804901265415847,0.5591,0.5208,0.324,0.335
GNB1,ENSG00000078369,0.1383,0.25256249660781116,0.31806334693061356,0.4907,0.4459,0.283,0.289
GALK2,ENSG00000156958,-0.1757,0.2528077221417774,0.31827994218660616,0.1455,0.1643,0.089,0.111
TFDP1,ENSG00000198176,0.356,0.25310834944341565,0.3185063477071793,0.2304,0.18,0.138,0.124
CYBC1,ENSG00000178927,0.4418,0.25313412907975086,0.3185063477071793,0.1941,0.1429,0.118,0.104
ICAM4,ENSG00000105371,0.2922,0.25342888338896474,0.31878492828030125,0.2677,0.2186,0.15,0.136
UROS,ENSG00000188690,0.2117,0.2539821917098798,0.3193884852925746,0.4136,0.3571,0.242,0.244
EIF3J-DT,ENSG00000179523,-0.1282,0.254201287787883,0.31957153506686126,0.1295,0.1415,0.078,0.101
SENP2,ENSG00000163904,-0.1214,0.25518761296477854,0.32067564871435716,0.1499,0.163,0.091,0.114
MAPK1IP1L,ENSG00000168175,0.1061,0.25522712123860136,0.32067564871435716,0.5547,0.5154,0.32,0.332
FLYWCH2,ENSG00000162076,0.2878,0.25589817561195694,0.3214258587310881,0.313,0.2564,0.184,0.177
P4HTM,ENSG00000178467,0.2803,0.25598600990990283,0.3214432820191961,0.295,0.2429,0.177,0.166
CARHSP1,ENSG00000153048,0.282,0.25645398734652325,0.32193790554823515,0.2851,0.2345,0.172,0.161
MAST4,ENSG00000069020,-0.1214,0.2568183803040728,0.32230224683843495,0.6728,0.7319,0.378,0.421
UBAP1,ENSG00000165006,0.2299,0.25814387272242045,0.3238721913543993,0.362,0.3087,0.205,0.199
GBE1,ENSG00000114480,-0.2616,0.2583467781691191,0.3240332172937927,0.1422,0.1705,0.091,0.112
TNFAIP1,ENSG00000109079,0.4321,0.2585024553914045,0.32413493108224,0.1767,0.1309,0.108,0.092
EIF2B3,ENSG00000070785,-0.1467,0.26118401104480204,0.32740285895607435,0.15,0.1661,0.091,0.113
AXIN2,ENSG00000168646,-0.1584,0.26227458212578714,0.32867512512072405,0.1451,0.1619,0.09,0.112
FBXW11,ENSG00000072803,-0.1029,0.26248602319127523,0.32881673412864754,0.3991,0.4286,0.237,0.266
IMPACT,ENSG00000154059,0.42,0.26253890184684925,0.32881673412864754,0.2096,0.1566,0.126,0.112
ATF5,ENSG00000169136,0.4435,0.2630504414626834,0.32936249455396777,0.1952,0.1435,0.117,0.102
ARHGEF38,ENSG00000236699,-0.1468,0.2647006000175447,0.3313331819344036,0.2874,0.3182,0.168,0.191
TBC1D9B,ENSG00000197226,0.3854,0.26600196678105614,0.33286626767361643,0.2266,0.1735,0.136,0.123
UPP1,ENSG00000183696,0.2562,0.2662790418742613,0.33311707426181336,0.311,0.2604,0.184,0.175
ORAI1,ENSG00000276045,-0.1057,0.26638840134278563,0.3331579833771932,0.1596,0.1717,0.099,0.122
HAUS4,ENSG00000092036,-0.1129,0.2668643473138832,0.3336572075449184,0.2048,0.2215,0.125,0.148
HIPK2,ENSG00000064393,0.2863,0.2674237569964988,0.33416436110028286,0.2516,0.2063,0.153,0.139
LIN7C,ENSG00000148943,0.4239,0.26734852751563654,0.33416436110028286,0.2002,0.1492,0.122,0.108
SGPP2,ENSG00000163082,-0.155,0.2689992562566448,0.3359398757733846,0.2282,0.2541,0.134,0.157
DDX3Y,ENSG00000067048,0.4044,0.2689915741975988,0.3359398757733846,0.2162,0.1633,0.127,0.113
ABCB8,ENSG00000197150,0.4387,0.2692515675180561,0.3361583776022614,0.1941,0.1432,0.115,0.101
SNX14,ENSG00000135317,0.2337,0.27016354417123467,0.33720010424129404,0.3295,0.2802,0.193,0.185
FHOD1,ENSG00000135723,0.4187,0.27102744187012273,0.338181240989823,0.2134,0.1596,0.123,0.11
PAK2,ENSG00000180370,0.1504,0.27196030493984613,0.3392478430736427,0.4783,0.4309,0.277,0.282
BSDC1,ENSG00000160058,0.3081,0.27358903251017164,0.3411816170126846,0.2641,0.2133,0.16,0.149
CD40,ENSG00000101017,0.3252,0.274037450781086,0.34164278861004005,0.231,0.1844,0.141,0.128
TMEM161A,ENSG00000064545,-0.1089,0.2746395857521702,0.34222141700685316,0.1606,0.1732,0.098,0.12
HYOU1,ENSG00000149428,0.2916,0.2746590663874606,0.34222141700685316,0.2733,0.2233,0.163,0.152
DNAJC5,ENSG00000101152,0.3008,0.2753909219990899,0.3430192993590192,0.2814,0.2284,0.167,0.157
AP3S1,ENSG00000177879,0.1607,0.27545728365461963,0.3430192993590192,0.4635,0.4146,0.271,0.277
PTPRE,ENSG00000132334,0.1562,0.27558873795926175,0.3430846906820257,0.4102,0.3681,0.236,0.23
CPLANE1,ENSG00000197603,0.3556,0.2768625402281806,0.34457176398386963,0.1977,0.1545,0.115,0.099
LZTFL1,ENSG00000163818,0.3615,0.2798836551973921,0.3482319969905142,0.2367,0.1842,0.141,0.128
PPP1R12C,ENSG00000125503,0.4645,0.2803943933187427,0.34876761115147564,0.1948,0.1412,0.113,0.099
NOL8,ENSG00000198000,-0.1065,0.2806697696026651,0.34901024855312807,0.1325,0.1426,0.081,0.102
UBR4,ENSG00000127481,0.2313,0.2816053087860524,0.350073418759778,0.3036,0.2586,0.182,0.171
ROCK1,ENSG00000067900,0.144,0.28318559190917636,0.3519372554867831,0.4418,0.3998,0.26,0.261
HNRNPLL,ENSG00000143889,0.3061,0.28340311759530556,0.352106903679016,0.2538,0.2053,0.151,0.14
MYSM1,ENSG00000162601,-0.1311,0.284189273744344,0.35298273326462387,0.1426,0.1561,0.085,0.107
RASA2,ENSG00000155903,-0.1705,0.2843129086522448,0.35303540028647307,0.1515,0.1705,0.089,0.109
ATP13A3,ENSG00000133657,0.2628,0.2856619562189876,0.3546092150036333,0.2878,0.2399,0.173,0.163
DHX40,ENSG00000108406,0.472,0.28586875617879515,0.35476459576043506,0.1847,0.1331,0.108,0.095
KMT2D,ENSG00000167548,0.3844,0.287062161012546,0.3561439200001498,0.1749,0.134,0.106,0.09
PACS2,ENSG00000179364,0.4106,0.2874397233877193,0.35640885530471555,0.1924,0.1448,0.115,0.101
ACTR10,ENSG00000131966,0.1418,0.2873888266623462,0.35640885530471555,0.4721,0.4279,0.279,0.283
FKBP3,ENSG00000100442,0.1704,0.2876554322513005,0.3565745888659875,0.4108,0.365,0.245,0.245
USF2,ENSG00000105698,0.2485,0.28845893524131483,0.3574686434441843,0.3272,0.2754,0.196,0.191
WDFY3,ENSG00000163625,-0.1939,0.2889224068119137,0.3579409293057517,0.1674,0.1915,0.099,0.119
