gene,gene_ens,log2FC,pvalue,padj,mean_group,mean_ref,pct_group,pct_ref
SLC25A29,ENSG00000197119,0.8473,0.3145012291407525,0.4068246010385666,0.2266,0.1259,0.114,0.085
UBXN7,ENSG00000163960,-0.1585,0.31482139651877816,0.40713625353976396,0.1363,0.1521,0.068,0.107
ZFYVE16,ENSG00000039319,-0.1701,0.31560594786883966,0.4080481530322341,0.1655,0.1862,0.086,0.126
MCTP1,ENSG00000175471,-0.1416,0.31583208770979554,0.4082378029315546,0.1835,0.2024,0.086,0.126
EXOSC8,ENSG00000120699,-0.1265,0.31607668287117985,0.40845120638634863,0.2204,0.2406,0.121,0.167
ITGB6,ENSG00000115221,-0.1557,0.3170624356229974,0.409530927712943,0.7657,0.853,0.379,0.495
EDEM3,ENSG00000116406,-0.2841,0.3170716291245791,0.409530927712943,0.1248,0.152,0.068,0.106
THSD4,ENSG00000187720,0.7734,0.3179120394329219,0.41051320899883204,0.2758,0.1613,0.125,0.096
CDK7,ENSG00000134058,-0.4005,0.3181607611807954,0.41073115350425293,0.1068,0.1411,0.064,0.101
ARHGDIB,ENSG00000111348,-0.1219,0.32017054356246233,0.41322186707458713,0.345,0.3754,0.189,0.243
NDUFAF6,ENSG00000156170,-0.139,0.3206302915697531,0.4136074411462193,0.2131,0.2346,0.118,0.16
FAAH,ENSG00000117480,-0.3163,0.32061176989415363,0.4136074411462193,0.12,0.1495,0.064,0.102
CDC42EP1,ENSG00000128283,-0.1271,0.3209390891111218,0.41379800247250786,0.4734,0.517,0.264,0.327
NET1,ENSG00000173848,0.5006,0.32092364462082956,0.41379800247250786,0.3397,0.2401,0.182,0.162
SLMAP,ENSG00000163681,0.5423,0.3214768598621448,0.4142666964448285,0.3981,0.2733,0.196,0.182
YWHAG,ENSG00000170027,-0.1209,0.3216624344070159,0.4142666964448285,0.2923,0.3178,0.164,0.214
TALDO1,ENSG00000177156,-0.2006,0.32170574519557527,0.4142666964448285,0.8321,0.9563,0.429,0.553
PHKG2,ENSG00000156873,-0.2542,0.3214428454471898,0.4142666964448285,0.1465,0.1748,0.082,0.121
TCF12,ENSG00000140262,0.614,0.32155108128908416,0.4142666964448285,0.3916,0.2559,0.175,0.155
ABCB7,ENSG00000131269,-0.2892,0.3221359659925175,0.4146128740655197,0.1358,0.166,0.075,0.113
MMGT1,ENSG00000169446,-0.2384,0.32206475246790645,0.4146128740655197,0.1528,0.1803,0.086,0.126
CRY2,ENSG00000121671,-0.2766,0.3226223501522938,0.41503095520342653,0.1463,0.1773,0.082,0.12
NOPCHAP1,ENSG00000151131,-0.2589,0.3225634629115015,0.41503095520342653,0.1556,0.1862,0.089,0.128
NUDC,ENSG00000090273,-0.1238,0.32323022776594357,0.4156207934154574,0.6267,0.6829,0.329,0.425
ZSWIM8,ENSG00000214655,-0.2612,0.3232426412004997,0.4156207934154574,0.1337,0.1602,0.071,0.11
CLDN12,ENSG00000157224,-0.1979,0.32374564644912585,0.41616340541796565,0.1948,0.2234,0.114,0.154
RGS3,ENSG00000138835,-0.2963,0.32421806547113663,0.4166664383168334,0.1262,0.155,0.071,0.109
RBM12,ENSG00000244462,-0.1794,0.32454155807460594,0.41697787581578527,0.127,0.1438,0.064,0.103
ADAM9,ENSG00000168615,0.5217,0.32472205865047343,0.4171054843365331,0.3923,0.2732,0.2,0.186
NCSTN,ENSG00000162736,-0.2576,0.3254291287607267,0.4178328270501018,0.1434,0.1714,0.082,0.121
THBS1,ENSG00000137801,0.768,0.3254509485898224,0.4178328270501018,0.1815,0.1066,0.1,0.068
ATP6V0C,ENSG00000185883,0.1023,0.326312031681511,0.41883367943532446,0.8083,0.7529,0.396,0.377
SLC25A26,ENSG00000144741,-0.2639,0.3265369053318383,0.4190176372614849,0.1361,0.1634,0.075,0.113
DCAF13,ENSG00000164934,-0.3114,0.32666187863434637,0.41907334142903163,0.1238,0.1536,0.071,0.109
ZZZ3,ENSG00000036549,-0.1809,0.3269087921806402,0.419285415432883,0.1509,0.1711,0.075,0.114
STK26,ENSG00000134602,0.7272,0.3274874816203375,0.41981803407317714,0.2312,0.1396,0.125,0.098
DOT1L,ENSG00000104885,0.8582,0.3274812219649812,0.41981803407317714,0.2222,0.1225,0.111,0.082
TOMM5,ENSG00000175768,0.1623,0.3281013045993757,0.4202903273576645,0.6604,0.5902,0.339,0.354
IFT22,ENSG00000128581,-0.152,0.32803863542936085,0.4202903273576645,0.2183,0.2426,0.125,0.168
PEDS1,ENSG00000240849,-0.1167,0.3280323689395045,0.4202903273576645,0.2192,0.2377,0.121,0.165
NR6A1,ENSG00000148200,0.7714,0.32880372988288786,0.4210851356276864,0.2551,0.1494,0.114,0.084
MAPK6,ENSG00000069956,0.5495,0.32949770233642406,0.4217912919299605,0.2905,0.1985,0.161,0.136
GON4L,ENSG00000116580,-0.1881,0.3296014085439454,0.4217912919299605,0.1695,0.1931,0.093,0.131
HSPB8,ENSG00000152137,-0.1106,0.32958883696860186,0.4217912919299605,0.238,0.257,0.129,0.173
MTG1,ENSG00000148824,0.7343,0.33048848742255,0.4228211773847266,0.214,0.1286,0.114,0.085
ZNF37A,ENSG00000075407,-0.1873,0.33095466421686437,0.42320683542714016,0.1483,0.1689,0.079,0.117
DCUN1D5,ENSG00000137692,-0.1153,0.33089479340858874,0.42320683542714016,0.2356,0.2552,0.132,0.178
ZNF639,ENSG00000121864,-0.3453,0.33175887155368455,0.424129654651115,0.1161,0.1476,0.068,0.104
LENG1,ENSG00000105617,-0.4111,0.331983012721899,0.42431062670774056,0.1071,0.1425,0.064,0.1
TVP23B,ENSG00000171928,-0.1442,0.3321030157940129,0.4243584419670824,0.1876,0.2074,0.1,0.14
SP3,ENSG00000172845,-0.1338,0.33259595365208905,0.4248826479026438,0.179,0.1964,0.096,0.136
PCGF2,ENSG00000277258,-0.1456,0.33299127673191753,0.42528192389972463,0.16,0.177,0.082,0.122
SUCLA2,ENSG00000136143,-0.1034,0.3336972860550308,0.42597183993807414,0.1968,0.2114,0.1,0.142
TNFAIP8,ENSG00000145779,-0.1619,0.3336782776565046,0.42597183993807414,0.1705,0.1908,0.086,0.125
BAG3,ENSG00000151929,0.367,0.33420126313369736,0.42650921261324815,0.4643,0.36,0.239,0.236
MESP1,ENSG00000166823,-0.3411,0.33443281313465545,0.42669873203026065,0.114,0.1445,0.064,0.101
NR0B2,ENSG00000131910,-0.3826,0.3348200178863996,0.4270867060328503,0.1167,0.1522,0.068,0.104
TCTN1,ENSG00000204852,-0.3482,0.3353282650648701,0.42752273595615453,0.1143,0.1455,0.064,0.101
PRMT1,ENSG00000126457,-0.1039,0.3352964850666935,0.42752273595615453,0.4998,0.5372,0.271,0.343
CTCF,ENSG00000102974,-0.2031,0.3354999105759997,0.4276354603174117,0.1445,0.1663,0.079,0.116
SNU13,ENSG00000100138,-0.2084,0.3357415815673266,0.42783736262225297,0.9888,1.1424,0.5,0.633
PGP,ENSG00000184207,-0.1584,0.33604382786335396,0.4281163371093262,0.2124,0.2371,0.125,0.167
CCL2,ENSG00000108691,0.6279,0.33704726544930186,0.42919811206518016,0.2395,0.1549,0.118,0.087
RNF220,ENSG00000187147,-0.1286,0.33706001988769985,0.42919811206518016,0.2193,0.2397,0.121,0.164
HP1BP3,ENSG00000127483,0.1404,0.33730241317315146,0.42940034660149956,0.7149,0.6486,0.371,0.401
CCZ1,ENSG00000122674,-0.3223,0.3376055622979346,0.4296798065610077,0.1148,0.1436,0.068,0.104
STOX2,ENSG00000173320,0.73,0.33808138026963397,0.43017883403303103,0.2668,0.1608,0.118,0.089
ARL5B,ENSG00000165997,-0.1535,0.3385416402540593,0.43065782313081374,0.1975,0.2197,0.107,0.147
MTX1,ENSG00000173171,-0.1347,0.3389126976260304,0.4310231288125109,0.267,0.2932,0.157,0.202
TRAPPC12,ENSG00000171853,-0.2322,0.33948578940939333,0.4315383438855673,0.1445,0.1698,0.082,0.12
SERTAD2,ENSG00000179833,-0.2513,0.3394153200676243,0.4315383438855673,0.1447,0.1723,0.082,0.119
ING2,ENSG00000168556,-0.2064,0.34030006946283575,0.43242063078976023,0.1983,0.2289,0.118,0.158
PRKG1,ENSG00000185532,0.5964,0.340348195973879,0.43242063078976023,0.341,0.2255,0.139,0.111
SPTLC3,ENSG00000172296,-0.2219,0.34109953419004657,0.4332680857029566,0.1296,0.1511,0.064,0.101
USP39,ENSG00000168883,-0.2427,0.34145952457262496,0.43329687262389405,0.139,0.1645,0.079,0.116
AAK1,ENSG00000115977,-0.17,0.341433802912291,0.43329687262389405,0.219,0.2464,0.125,0.165
CHM,ENSG00000188419,-0.3202,0.3414080824921749,0.43329687262389405,0.1267,0.1582,0.071,0.108
EMG1,ENSG00000126749,-0.1163,0.34141451248093313,0.43329687262389405,0.2364,0.2562,0.136,0.179
COQ9,ENSG00000088682,-0.1625,0.34216413667950896,0.4340837862368684,0.1926,0.2156,0.111,0.15
ITGB3BP,ENSG00000142856,-0.4305,0.34236056397231784,0.4342257659071264,0.117,0.1577,0.071,0.106
WASF2,ENSG00000158195,0.2825,0.3424765221048668,0.43426563933238044,0.5639,0.4636,0.286,0.304
DNAJC2,ENSG00000105821,0.5327,0.3429631755794922,0.4347754246551766,0.3067,0.212,0.168,0.148
RDH14,ENSG00000240857,-0.1429,0.34330829014344855,0.43510557344771555,0.1952,0.2155,0.111,0.152
CAMSAP2,ENSG00000118200,-0.1223,0.3436245709616218,0.4353990248090784,0.1754,0.1909,0.089,0.128
TMTC2,ENSG00000179104,0.6927,0.34418658913796984,0.43600257371560014,0.2819,0.1743,0.129,0.101
USP12,ENSG00000152484,-0.1157,0.3442706192223024,0.43600257371560014,0.2398,0.2599,0.129,0.173
SLC2A13,ENSG00000151229,-0.1433,0.3444451850760242,0.43611615596860825,0.1582,0.1747,0.075,0.112
IMPDH1,ENSG00000106348,0.7598,0.3446650890745907,0.43628707259552774,0.1842,0.1087,0.107,0.077
PTER,ENSG00000165983,-0.2356,0.34566872714436936,0.43744973400683984,0.1398,0.1647,0.079,0.115
LARGE1,ENSG00000133424,0.7216,0.3464275443162773,0.43826395402486906,0.27,0.1637,0.118,0.089
MTR,ENSG00000116984,-0.1412,0.346482713361039,0.43826395402486906,0.1493,0.1646,0.075,0.113
OGT,ENSG00000147162,0.3607,0.3477531452536169,0.4396408617683687,0.5102,0.3973,0.25,0.252
FUNDC1,ENSG00000069509,-0.3012,0.3476945949285133,0.4396408617683687,0.1286,0.1585,0.079,0.114
KIF1B,ENSG00000054523,0.6057,0.3478279686820589,0.4396408617683687,0.3481,0.2287,0.168,0.148
INTS12,ENSG00000138785,-0.1027,0.34900371232234395,0.4410184638249393,0.1506,0.1617,0.071,0.109
EIF4G3,ENSG00000075151,0.6711,0.3492058942884576,0.4411654499272425,0.2912,0.1828,0.143,0.119
ATG101,ENSG00000123395,-0.1348,0.3498651319536654,0.44185390263437135,0.2515,0.2761,0.15,0.193
C1orf52,ENSG00000162642,-0.175,0.3500088329548251,0.44185390263437135,0.1794,0.2025,0.104,0.142
PNISR,ENSG00000132424,-0.1429,0.34997617034848694,0.44185390263437135,0.8345,0.9214,0.407,0.535
IFT27,ENSG00000100360,-0.3499,0.35025059635011335,0.4420504947302585,0.1316,0.1678,0.082,0.117
KDELR2,ENSG00000136240,-0.1753,0.3503682492665152,0.44209038917764126,0.7413,0.8372,0.379,0.496
DLGAP4,ENSG00000080845,0.6653,0.35051862002072287,0.442157842654435,0.2532,0.1597,0.136,0.111
RXYLT1,ENSG00000118600,-0.2654,0.3505938207423449,0.442157842654435,0.1305,0.1569,0.075,0.111
VPS13B,ENSG00000132549,0.7381,0.35097652191137185,0.4425318698357371,0.2397,0.1437,0.111,0.082
EPN2,ENSG00000072134,-0.1523,0.3511597887821668,0.4425952445716515,0.2061,0.2291,0.111,0.15
C2orf74,ENSG00000237651,-0.3138,0.3511990681429784,0.4425952445716515,0.1195,0.1486,0.068,0.104
NCOA6,ENSG00000198646,-0.1059,0.35135621342702716,0.4426847044110019,0.1463,0.1574,0.071,0.108
MTF2,ENSG00000143033,-0.1366,0.3515527076716569,0.4428236852211261,0.1607,0.1767,0.086,0.124
CPLANE1,ENSG00000197603,0.6851,0.3536957196588285,0.44541387441349534,0.2485,0.1545,0.125,0.099
AP1M1,ENSG00000072958,-0.2067,0.35442286247499766,0.44611089353173394,0.14,0.1616,0.079,0.115
PHAX,ENSG00000164902,-0.1314,0.35440640084843733,0.44611089353173394,0.1736,0.1902,0.096,0.135
MBD5,ENSG00000204406,0.6762,0.35482467580160315,0.44650727021029557,0.3132,0.196,0.136,0.111
FMNL2,ENSG00000157827,0.587,0.3553388886936243,0.44694372041900293,0.3776,0.2514,0.171,0.152
MFN2,ENSG00000116688,-0.2511,0.355345484217911,0.44694372041900293,0.126,0.15,0.071,0.108
IFI27L2,ENSG00000119632,0.3548,0.35560276991411544,0.44715786388123474,0.3979,0.3112,0.214,0.201
CCDC82,ENSG00000149231,-0.1851,0.35778119243113127,0.4497519790984259,0.1384,0.1573,0.075,0.112
DNAL4,ENSG00000100246,-0.1254,0.3578408117077394,0.4497519790984259,0.156,0.1702,0.082,0.121
DTYMK,ENSG00000168393,-0.2245,0.3579302523449567,0.44975437430872767,0.1435,0.1677,0.082,0.118
MLLT3,ENSG00000171843,0.5345,0.35910753926994166,0.451007083687466,0.3808,0.2628,0.182,0.166
TRUB2,ENSG00000167112,-0.1131,0.3590843016656049,0.451007083687466,0.1586,0.1716,0.086,0.123
R3HDM4,ENSG00000198858,0.5353,0.3591905384291769,0.451007083687466,0.3241,0.2236,0.171,0.155
RASEF,ENSG00000165105,0.2878,0.3598549656446508,0.45173095858348783,0.5761,0.4719,0.279,0.29
SLC39A3,ENSG00000141873,-0.1058,0.36016751290244253,0.45201286792690515,0.1603,0.1726,0.086,0.125
SMAD3,ENSG00000166949,0.7639,0.3604003715355846,0.4521946542002036,0.2323,0.1368,0.118,0.092
REEP4,ENSG00000168476,-0.2602,0.3611095081396757,0.45297379219278655,0.1227,0.147,0.068,0.103
ZSCAN18,ENSG00000121413,-0.2051,0.36261389916255793,0.4547498691474793,0.1265,0.1459,0.068,0.103
TDP2,ENSG00000111802,-0.2364,0.3627608788460709,0.45482318094463453,0.1272,0.1499,0.071,0.106
NGRN,ENSG00000182768,-0.133,0.36311511940900854,0.4551562536041683,0.2832,0.3106,0.154,0.197
DELE1,ENSG00000081791,-0.1107,0.36395144951585856,0.4560575895830922,0.2068,0.2233,0.114,0.154
DIDO1,ENSG00000101191,-0.1097,0.36401171173224234,0.4560575895830922,0.1675,0.1808,0.086,0.123
CCDC32,ENSG00000128891,-0.2749,0.3646884155318615,0.4567940221849596,0.1308,0.1583,0.079,0.114
TMEM120A,ENSG00000189077,-0.1334,0.36514446055044725,0.45715495766709513,0.225,0.2468,0.129,0.169
BLOC1S4,ENSG00000186222,-0.1444,0.36515452438025664,0.45715495766709513,0.1495,0.1652,0.082,0.119
MOSPD3,ENSG00000106330,-0.2606,0.3655840758098756,0.4575812378833473,0.1225,0.1467,0.068,0.103
MMP15,ENSG00000102996,-0.3143,0.3670933541185214,0.45935841535824723,0.1247,0.1551,0.075,0.109
MXD4,ENSG00000123933,-0.1426,0.3675681146568647,0.4598405096437718,0.2069,0.2284,0.118,0.157
MOGS,ENSG00000115275,-0.1666,0.3678713531893132,0.4601078414524565,0.1412,0.1585,0.075,0.111
NDUFAB1,ENSG00000004779,-0.1842,0.3680028049194879,0.46016023647513477,0.8381,0.9523,0.432,0.557
TFDP2,ENSG00000114126,-0.1047,0.3683804698921942,0.4605204025075654,0.1742,0.1873,0.089,0.127
ZDHHC6,ENSG00000023041,-0.1582,0.3693628514932493,0.4615239131742011,0.149,0.1663,0.082,0.119
CLIC6,ENSG00000159212,0.8785,0.36934257977118257,0.4615239131742011,0.2181,0.1186,0.104,0.078
PSMD5,ENSG00000095261,-0.1931,0.3704010110214242,0.4627085812370721,0.1394,0.1594,0.079,0.113
PCNX4,ENSG00000126773,-0.1901,0.371003769776706,0.4631237534287453,0.1521,0.1736,0.082,0.117
NCOA7,ENSG00000111912,-0.1151,0.371003769776706,0.4631237534287453,0.7995,0.8659,0.379,0.485
LRP5,ENSG00000162337,-0.1113,0.3709732786057528,0.4631237534287453,0.1714,0.1852,0.089,0.126
MZF1,ENSG00000099326,-0.2665,0.3711121954255917,0.46314657762853784,0.1312,0.1578,0.071,0.105
WDTC1,ENSG00000142784,-0.1932,0.3714850585516982,0.46349932754701934,0.1474,0.1686,0.082,0.117
MED24,ENSG00000008838,-0.1256,0.372367294775941,0.4643745535336856,0.2251,0.2456,0.114,0.153
SDHA,ENSG00000073578,-0.1036,0.3722824079875804,0.4643745535336856,0.2881,0.3096,0.168,0.21
STX6,ENSG00000135823,-0.1644,0.37255069117326867,0.4644905244475259,0.1456,0.1632,0.079,0.114
FBXW5,ENSG00000159069,0.3056,0.372791908627468,0.46467851201550964,0.5156,0.4171,0.268,0.279
MYL9,ENSG00000101335,0.2591,0.37313181557413055,0.46498939326215927,0.5011,0.4187,0.261,0.26
SMS,ENSG00000102172,0.2409,0.3734242889908823,0.4652410273606094,0.524,0.4434,0.282,0.292
HYAL2,ENSG00000068001,-0.117,0.3738224166708063,0.46551128862205593,0.1997,0.2166,0.114,0.153
R3HCC1,ENSG00000104679,-0.1971,0.3738156088636987,0.46551128862205593,0.1478,0.1695,0.086,0.12
SAMM50,ENSG00000100347,-0.1612,0.37409819732711647,0.46574183132220126,0.1483,0.1658,0.082,0.118
SP1,ENSG00000185591,-0.1924,0.3743536619719169,0.4659469755842318,0.1441,0.1647,0.079,0.114
RHOG,ENSG00000177105,-0.1014,0.3754209652792796,0.46716224742187906,0.2112,0.2265,0.118,0.158
NGLY1,ENSG00000151092,-0.1242,0.37629188154910953,0.4678098066370447,0.1894,0.2064,0.107,0.144
UBE2D1,ENSG00000072401,-0.182,0.3763055529059762,0.4678098066370447,0.1532,0.1738,0.086,0.121
OGFR,ENSG00000060491,-0.2183,0.37628504598562473,0.4678098066370447,0.1482,0.1724,0.086,0.121
ACTL6A,ENSG00000136518,-0.1612,0.37617568739206875,0.4678098066370447,0.1829,0.2045,0.107,0.144
CREM,ENSG00000095794,-0.1508,0.3767705614109179,0.46804814906414316,0.1734,0.1925,0.096,0.133
MIB1,ENSG00000101752,-0.1096,0.37668163533374033,0.46804814906414316,0.147,0.1586,0.075,0.11
TMEM219,ENSG00000149932,-0.1856,0.3765893027280147,0.46804814906414316,0.8454,0.9615,0.439,0.559
TBC1D23,ENSG00000036054,0.7999,0.37697240322904146,0.4681856919968129,0.2315,0.1329,0.118,0.093
CYBA,ENSG00000051523,0.3272,0.3772153860068952,0.46837425164413427,0.4347,0.3465,0.221,0.217
MIR222HG,ENSG00000270069,0.681,0.37732150735569137,0.46839282551184885,0.2718,0.1695,0.132,0.109
PITPNA-AS1,ENSG00000236618,-0.3634,0.37784553708573043,0.46893004095325674,0.1184,0.1523,0.071,0.104
RAD23B,ENSG00000119318,0.1965,0.37804087843295164,0.46905223023745063,0.6429,0.5611,0.332,0.359
PSMD10,ENSG00000101843,-0.2037,0.3781265740839861,0.46905223023745063,0.149,0.1716,0.086,0.12
ODF2L,ENSG00000122417,0.5392,0.37920393009124864,0.47027511291548046,0.3587,0.2468,0.179,0.165
MIB2,ENSG00000197530,-0.1743,0.3795199458943336,0.4705534464297987,0.1424,0.1607,0.075,0.111
BLTP2,ENSG00000007202,-0.2985,0.3803657398851975,0.4714883405380325,0.1375,0.1692,0.086,0.119
MFAP1,ENSG00000140259,-0.1578,0.38123680819510386,0.47245410528375387,0.1714,0.1912,0.096,0.133
GRPEL1,ENSG00000109519,-0.1038,0.381329840312019,0.4724554423735601,0.2613,0.2808,0.154,0.195
NFKB2,ENSG00000077150,-0.116,0.3823161469562255,0.47356325049688686,0.1432,0.1552,0.071,0.107
RALGAPB,ENSG00000170471,0.7956,0.38277534636051047,0.474017770450784,0.2355,0.1356,0.118,0.093
ENTPD4,ENSG00000197217,0.7244,0.38298952469782166,0.47405448756863594,0.2174,0.1315,0.118,0.093
NDUFAF8,ENSG00000224877,0.1794,0.3829722495298684,0.47405448756863594,0.6165,0.5444,0.321,0.347
NABP2,ENSG00000139579,-0.1374,0.3836290415028907,0.47461738869295744,0.1595,0.1754,0.089,0.125
GMDS-DT,ENSG00000250903,0.725,0.3836221243137372,0.47461738869295744,0.237,0.1433,0.107,0.08
IGSF3,ENSG00000143061,-0.1329,0.38400268310840024,0.47496528305511804,0.1594,0.1748,0.086,0.121
GTF2H3,ENSG00000111358,-0.2928,0.3850937425923172,0.4762001563030868,0.1236,0.1515,0.075,0.107
LACTB,ENSG00000103642,-0.2828,0.385256697902737,0.4762870341251835,0.1279,0.1556,0.079,0.112
PLK3,ENSG00000173846,0.5889,0.3865201613288841,0.47761918925151675,0.2656,0.1765,0.143,0.123
STMN1,ENSG00000117632,0.6863,0.38647499413491015,0.47761918925151675,0.251,0.1559,0.125,0.102
TMEM80,ENSG00000177042,-0.2094,0.3876329846193267,0.47876400840723576,0.1412,0.1632,0.079,0.112
OPHN1,ENSG00000079482,0.662,0.38760514025676585,0.47876400840723576,0.2616,0.1653,0.121,0.096
PAFAH1B2,ENSG00000168092,0.4147,0.3887477587171517,0.4800254708696769,0.3563,0.2673,0.196,0.183
SASH1,ENSG00000111961,-0.229,0.38917676879510554,0.48043974965623554,0.1296,0.1519,0.068,0.101
PI4K2B,ENSG00000038210,-0.1437,0.3899797554352028,0.48131539356859765,0.1483,0.1639,0.082,0.116
CWC22,ENSG00000163510,-0.1209,0.39010902554049953,0.48135931153388245,0.1664,0.181,0.089,0.125
CLK4,ENSG00000113240,-0.1215,0.3903222033905712,0.48150671813223406,0.1367,0.1487,0.068,0.102
CRELD1,ENSG00000163703,-0.2078,0.39051447361123137,0.4816282682223972,0.1297,0.1498,0.071,0.105
TMEM222,ENSG00000186501,-0.1374,0.39078724640285234,0.4818490213625763,0.1796,0.1976,0.104,0.14
ERC1,ENSG00000082805,0.5613,0.39143817149854987,0.48253582657378824,0.3096,0.2098,0.15,0.129
RRS1,ENSG00000179041,-0.1564,0.39222295426431064,0.48338727248981245,0.1317,0.1468,0.071,0.106
SGMS2,ENSG00000164023,0.1395,0.3923596880172471,0.4834398266265265,0.8274,0.7512,0.389,0.424
ATP1B1,ENSG00000143153,-0.1843,0.39304379025263847,0.48416662534597377,1.2674,1.4401,0.6,0.732
ASCC3,ENSG00000112249,0.4876,0.39315612217708196,0.48418891556707744,0.3442,0.2455,0.175,0.158
TMEM218,ENSG00000150433,-0.2965,0.39399923144628746,0.4850120500799951,0.1166,0.1432,0.071,0.104
BORCS8,ENSG00000254901,-0.1547,0.39401329253287265,0.4850120500799951,0.1405,0.1564,0.079,0.112
LHFPL6,ENSG00000183722,-0.1874,0.39425237747406827,0.4851777736052433,0.1655,0.1884,0.082,0.116
DDX19B,ENSG00000157349,-0.1484,0.3943367813498435,0.4851777736052433,0.1371,0.1519,0.075,0.108
MGAT4B,ENSG00000161013,0.4982,0.3946252437417026,0.485416447772293,0.3164,0.224,0.171,0.155
UBTF,ENSG00000108312,-0.1035,0.394913833732339,0.4856551646042982,0.1865,0.2004,0.104,0.14
DDX50,ENSG00000107625,-0.1548,0.3955653894692823,0.48624533387229185,0.158,0.1759,0.089,0.123
NUP160,ENSG00000030066,-0.1063,0.39558300809384583,0.48624533387229185,0.1504,0.1619,0.079,0.113
FKBP5,ENSG00000096060,0.4767,0.395762745146946,0.48634991259627086,0.3585,0.2576,0.182,0.169
TEAD1,ENSG00000187079,0.3808,0.3989249775820586,0.4901187314243465,0.4634,0.3559,0.225,0.22
KPNA1,ENSG00000114030,0.5157,0.40098234376859865,0.49252863549678694,0.3347,0.2341,0.171,0.157
HSPE1,ENSG00000115541,-0.1988,0.40108182587014896,0.492533083489681,1.0939,1.2555,0.536,0.672
CLCN5,ENSG00000171365,-0.2102,0.4015581239385855,0.4930001531174318,0.1353,0.1565,0.071,0.104
TRNAU1AP,ENSG00000180098,0.5361,0.4025224203819876,0.4940659808701988,0.3204,0.2209,0.168,0.152
GATC,ENSG00000257218,-0.1428,0.4035237643944778,0.4951767617527649,0.1281,0.1415,0.068,0.101
AKR1C1,ENSG00000187134,0.3908,0.40574198354724567,0.4976610913023987,0.3937,0.3002,0.196,0.187
RHOD,ENSG00000173156,0.4568,0.40568831767581714,0.4976610913023987,0.3895,0.2838,0.2,0.193
CIZ1,ENSG00000148337,-0.1229,0.40669077966746425,0.49870578184521036,0.1508,0.1642,0.082,0.116
COG3,ENSG00000136152,-0.1537,0.4070634988312457,0.49904372631709387,0.1571,0.1747,0.086,0.119
CSNK2A1,ENSG00000101266,0.4114,0.4074364216577592,0.49938175917880884,0.3966,0.2982,0.207,0.202
TRIP6,ENSG00000087077,0.3119,0.40754762074020434,0.49939892090702837,0.4164,0.3354,0.232,0.226
MTA3,ENSG00000057935,-0.1646,0.40802490594879415,0.4998645605066534,0.1398,0.1567,0.071,0.104
KDM2A,ENSG00000173120,0.5016,0.4084055370397168,0.5002115969749857,0.3944,0.2785,0.189,0.18
KMT2C,ENSG00000055609,0.2965,0.4092321615440335,0.5011045867524414,0.5967,0.4858,0.282,0.299
MPRIP,ENSG00000133030,0.3726,0.4103766979328787,0.5022925189358968,0.4936,0.3812,0.243,0.248
KIF5B,ENSG00000170759,-0.1315,0.41049557941063264,0.5022925189358968,0.7477,0.8191,0.375,0.492
WDR43,ENSG00000163811,0.4471,0.4104559499781917,0.5022925189358968,0.3315,0.2431,0.179,0.164
DOCK5,ENSG00000147459,0.4675,0.41086676528954114,0.5025073649268418,0.4161,0.3009,0.193,0.182
HNRNPDL,ENSG00000152795,-0.1153,0.4107802575695618,0.5025073649268418,1.2022,1.3022,0.582,0.696
KLF6,ENSG00000067082,-0.1285,0.41203567805284846,0.5038170665957962,1.1294,1.2347,0.514,0.608
TAF6,ENSG00000106290,-0.1756,0.412237912071968,0.5039444188022297,0.1263,0.1426,0.071,0.104
DHX32,ENSG00000089876,-0.1487,0.4131812431274974,0.5049774565150051,0.1755,0.1945,0.096,0.13
EXOC5,ENSG00000070367,-0.1518,0.4133078406084716,0.505012053518746,0.1525,0.1695,0.086,0.119
ARFGAP1,ENSG00000101199,0.7366,0.4139194487484755,0.5055189274232629,0.2074,0.1244,0.111,0.087
PLAGL2,ENSG00000126003,-0.1433,0.41385790181894677,0.5055189274232629,0.1276,0.1409,0.068,0.1
RRP15,ENSG00000067533,-0.1331,0.4145315921497097,0.5061462263462947,0.2398,0.263,0.143,0.178
CLCN7,ENSG00000103249,-0.1053,0.4156522198608297,0.5073939428949734,0.153,0.1646,0.082,0.115
ZCCHC7,ENSG00000147905,0.5575,0.41597532122731584,0.5076677435786102,0.3238,0.22,0.157,0.139
RAI1,ENSG00000108557,0.6635,0.41718554315777623,0.509023823496712,0.1992,0.1257,0.111,0.086
BCL10,ENSG00000142867,0.5769,0.4182666795177208,0.5102217947203346,0.2277,0.1526,0.129,0.107
PYCR1,ENSG00000183010,-0.1639,0.4191780043863389,0.5112121021925016,0.1622,0.1817,0.093,0.126
KIN,ENSG00000151657,-0.1403,0.4196158548289852,0.5116246469177328,0.1488,0.164,0.082,0.115
PCGF3,ENSG00000185619,0.7454,0.41995902539377206,0.5118001595050287,0.2057,0.1227,0.107,0.084
NCAPH2,ENSG00000025770,-0.1134,0.4198786940996626,0.5118001595050287,0.1468,0.1588,0.079,0.112
TOM1L2,ENSG00000175662,0.6208,0.4207920813758106,0.5126937903981301,0.2661,0.173,0.136,0.116
DDIT4,ENSG00000168209,0.7342,0.42120165692698075,0.5130711506142311,0.2555,0.1536,0.121,0.102
RMND5B,ENSG00000145916,-0.279,0.42146507897671215,0.5132703426836566,0.1319,0.16,0.086,0.116
